pitch_velocity,batterId,pitcherId,batter_side,pitcher_side,pitch_movement_x,pitch_movement_y,plate_x,plate_y,bat_speed,swing_length,pitch_zone,outs,balls,strikes,bat_score,fld_score,launch_angle,launch_speed
95.7,650490,669373,R,L,0.53,1.46,-0.48,2.57,75.7,7.2,4,0,1,0,0,0,56.0,67.2
98.3,641680,656271,R,L,1.06,1.3,1.06,2.64,63.2,7.1,12,2,0,2,4,8,34.0,78.7
94.0,665487,694297,R,R,-0.33,1.29,0.43,3.22,83.7,8.4,3,1,1,0,0,0,79.0,87.1
91.1,680474,605177,R,L,1.07,1.1,0.37,2.06,72.9,6.7,9,0,3,1,1,5,19.0,81.2
87.1,553993,663362,R,R,0.32,0.67,-0.29,3.07,64.5,6.3,1,2,0,0,11,2,12.0,74.4
88.2,656976,592094,L,R,-1.03,0.25,-0.73,2.46,56.5,7.3,4,1,1,0,3,5,6.0,74.9
95.2,664913,693433,L,R,-1.49,0.73,0.28,1.89,79.6,7.7,9,1,2,1,0,0,0.0,76.7
84.4,570482,663460,R,L,-0.66,0.27,0.34,2.26,72.9,7.4,6,0,1,1,2,4,12.0,101.3
79.9,592518,689017,R,R,0.52,-1.25,-1.02,3.22,75.7,7.1,11,0,1,2,2,1,-32.0,80.0
79.3,664238,579328,R,L,-0.82,-0.42,0.5,1.8,72.1,7.2,9,1,0,1,0,0,-7.0,96.2
95.7,669127,543135,R,R,-1.06,1.04,-0.15,2.4,76.1,7.1,5,2,1,0,3,1,10.0,107.3
92.4,694192,640455,R,L,1.05,0.89,0.08,3.18,69.3,6.8,2,1,0,0,0,0,59.0,85.7
88.0,608348,656288,R,R,-1.33,0.52,-0.67,1.73,74.1,7.7,7,1,3,2,1,0,-21.0,87.4
80.0,666139,676710,L,R,0.53,-1.02,0.69,1.19,74.3,8.0,14,2,0,2,0,0,8.0,91.2
86.6,682829,543294,L,R,-1.02,0.5,0.48,2.79,78.3,7.2,6,2,0,0,0,0,-34.0,70.0
85.5,700242,672860,L,R,0.24,0.3,-0.45,2.62,77.1,7.9,4,0,1,1,4,1,34.0,89.9
83.4,543309,640462,R,L,-0.73,0.03,0.6,2.74,73.6,7.5,6,2,3,2,5,3,33.0,65.9
85.8,666139,669711,L,R,-1.61,0.19,0.02,1.31,72.9,7.5,14,2,2,2,4,1,16.0,88.1
85.5,641943,661563,L,R,0.39,0.7,-0.47,2.42,76.6,7.5,4,1,1,0,2,0,82.0,81.3
99.1,676475,680767,L,R,-0.7,0.81,-0.21,2.47,68.7,7.0,5,1,1,2,2,3,-16.0,93.7
88.4,670042,650556,L,R,0.25,-0.44,-0.3,2.14,74.6,7.6,4,2,0,0,3,4,-26.0,84.9
93.5,665750,656288,L,R,-0.71,1.32,-1.27,3.4,62.2,6.4,11,0,3,2,1,0,42.0,63.4
83.3,669127,670036,R,R,1.5,0.35,0.21,2.23,73.1,6.8,5,2,1,1,1,5,17.0,67.0
86.3,664023,695076,L,R,0.48,-0.02,-0.72,1.7,71.3,6.7,7,1,2,2,0,0,-5.0,102.1
89.6,681481,686563,L,R,-0.31,0.61,0.56,3.1,77.2,8.2,3,1,0,0,0,0,13.0,104.4
91.2,678009,641302,L,L,0.81,1.25,-0.54,2.25,69.2,7.5,4,2,2,2,0,3,3.0,89.5
95.9,663743,676969,R,R,-1.41,0.5,-1.32,3.21,66.8,5.8,11,0,0,0,10,5,70.0,41.8
90.1,666018,676684,L,R,-1.05,0.43,-0.99,2.06,71.2,7.5,13,1,0,2,1,5,-13.0,101.2
88.9,695578,621383,L,L,-0.2,0.32,0.5,3.1,69.0,5.4,6,2,1,1,3,6,13.0,75.9
86.7,650333,660813,L,R,0.37,-0.39,-0.04,2.61,59.9,5.4,5,0,0,0,4,1,26.0,86.0
96.4,624428,625643,L,R,-0.51,1.36,-0.23,2.3,67.6,6.0,5,2,2,0,1,1,29.0,70.8
90.8,553993,663362,R,R,-1.19,0.76,-0.5,1.95,31.3,5.8,7,1,1,1,6,1,-69.0,69.0
95.0,680776,670102,L,R,-0.39,1.45,0.09,3.41,68.4,6.5,2,2,1,2,0,0,5.0,93.5
92.2,695578,621383,L,L,1.09,0.84,0.69,2.61,76.0,6.8,6,1,3,1,8,1,-32.0,84.6
96.2,676475,806185,L,R,-0.65,1.47,0.07,3.37,60.1,6.9,2,1,2,2,1,0,72.0,79.2
84.8,665489,690916,R,R,1.31,-0.21,0.44,2.31,78.4,7.8,6,1,0,1,2,0,65.0,90.3
80.8,700242,641793,L,R,-0.72,0.19,0.02,2.29,77.3,7.8,8,1,0,1,3,1,16.0,102.9
94.8,493329,669276,R,L,0.66,1.62,-0.15,2.46,76.2,7.7,5,0,3,2,4,2,36.0,71.6
81.1,664040,676710,L,R,-0.72,0.52,0.49,2.16,75.1,8.0,6,0,0,1,0,1,64.0,93.9
92.8,666464,571945,R,R,-0.61,1.11,0.04,3.17,76.0,7.6,2,0,0,1,0,1,56.0,76.7
95.7,681297,690925,L,R,0.23,1.5,0.33,3.49,73.0,6.9,12,2,0,0,6,1,81.0,60.4
97.7,672580,625643,R,R,-0.8,1.35,-0.22,2.43,73.6,7.0,5,1,0,1,0,0,45.0,85.0
81.8,656811,641927,L,R,-1.5,0.47,-0.87,2.86,73.8,7.5,11,0,2,1,0,2,15.0,82.7
88.8,642350,669373,R,L,1.45,0.48,0.89,1.65,75.6,8.1,14,0,1,2,0,0,-8.0,86.0
80.2,681393,684320,R,R,1.33,-0.95,0.17,2.04,79.2,7.5,8,2,0,2,2,1,39.0,95.9
94.4,665489,690916,R,R,-0.08,1.31,0.25,2.82,72.8,7.2,5,0,1,2,0,0,34.0,103.1
94.9,669003,656605,L,R,-0.51,0.99,-0.29,3.02,69.7,6.6,1,0,2,2,1,0,-64.0,59.7
94.3,671277,547179,L,R,-1.51,0.79,-0.15,1.54,71.1,7.4,8,2,1,1,0,0,-19.0,75.3
84.5,656775,657376,L,R,1.25,0.5,-0.03,1.42,74.6,8.3,13,1,3,2,2,1,68.0,78.2
91.8,683734,660761,R,L,0.26,1.53,-0.17,3.19,65.3,6.9,2,2,0,0,3,2,67.0,77.9
85.8,682622,676440,R,R,0.96,0.48,-0.12,2.8,75.3,7.2,5,1,1,0,1,3,69.0,91.6
94.0,665489,670124,R,R,-0.88,1.39,-0.49,2.93,71.5,7.4,4,0,2,2,4,9,72.0,74.0
87.4,669242,650633,L,R,-1.64,0.67,-0.88,1.68,63.0,6.7,13,1,1,2,1,4,53.0,71.2
84.9,669242,677955,L,R,-0.96,0.09,0.33,1.44,61.0,7.0,9,1,1,2,9,2,-32.0,72.8
92.3,642715,657585,R,R,0.58,0.44,0.33,2.49,75.6,8.4,6,0,0,0,2,0,75.0,83.2
93.8,672820,669724,R,R,-1.22,0.48,-0.65,2.23,74.6,6.8,4,1,1,0,0,0,-30.0,87.1
94.6,687529,688297,L,R,0.48,0.74,1.02,3.23,72.3,6.5,12,2,1,0,5,2,-17.0,67.1
98.0,643396,656730,R,R,-0.55,1.39,-0.47,2.91,64.0,5.8,1,1,1,0,2,7,43.0,57.8
95.9,669242,678821,R,L,0.78,1.04,-0.43,2.48,67.8,5.6,4,2,1,1,11,3,-40.0,83.6
94.7,681082,663623,L,R,-0.99,1.07,-0.19,3.08,67.9,6.2,2,0,0,1,0,0,9.0,68.7
88.0,657136,643338,R,R,-0.07,0.29,-0.42,2.21,72.7,7.4,4,1,2,1,1,6,67.0,93.9
85.9,669364,656240,L,R,-0.79,0.24,0.26,1.27,61.0,6.8,14,2,0,0,4,1,-13.0,78.1
84.0,666018,681857,L,R,0.57,0.07,0.55,1.62,74.9,7.9,9,0,2,2,2,0,9.0,98.2
88.2,682729,656557,L,R,-1.16,-0.2,-0.92,2.69,71.1,6.5,11,2,2,1,0,3,34.0,88.9
64.1,663743,623168,R,R,-0.28,2.06,0.21,2.05,71.6,7.7,5,0,2,0,15,5,83.0,60.1
95.7,641857,680736,L,L,0.32,1.07,0.56,2.52,62.8,7.0,6,2,1,1,2,8,49.0,88.4
87.5,668845,683618,R,R,0.28,-0.62,0.42,1.75,66.7,7.0,9,2,0,2,1,2,-1.0,71.0
93.5,687462,641312,L,R,0.34,0.92,0.13,2.66,70.2,6.5,5,1,1,1,5,15,5.0,92.4
91.9,676059,681892,R,L,-0.28,0.69,-0.58,3.25,62.7,5.3,1,1,3,2,5,0,-14.0,57.0
90.7,691023,663941,R,R,-0.55,1.44,-0.27,3.58,74.4,6.8,2,2,1,1,1,0,52.0,65.9
96.7,665161,669923,R,R,-1.3,0.97,0.47,1.85,70.4,6.6,9,1,1,1,1,0,-64.0,73.7
92.7,645277,663460,R,L,0.3,1.61,0.14,2.01,74.9,7.5,8,2,1,1,2,4,72.0,88.3
83.2,660271,605397,L,R,0.94,-1.31,-0.85,2.38,70.6,8.3,13,2,0,2,0,0,-35.0,82.7
91.7,664034,592791,R,R,-1.08,1.09,-0.36,2.59,72.0,6.8,4,2,3,2,0,0,52.0,65.3
95.2,570482,622663,R,R,-0.43,1.23,0.89,2.42,66.1,7.2,14,0,1,2,3,0,20.0,96.1
93.0,660271,650633,L,R,-1.51,0.38,0.05,2.64,77.9,7.7,5,2,1,1,1,2,33.0,75.0
86.5,680118,625643,R,R,0.32,-0.15,-0.08,1.52,79.5,7.4,8,0,1,2,0,0,-3.0,92.6
91.3,592206,668338,R,R,-0.3,0.79,-0.41,2.99,68.0,6.6,4,1,2,2,2,10,3.0,99.1
87.7,672695,527048,R,L,-0.19,0.88,-0.28,3.22,61.2,5.6,1,1,1,0,3,1,-7.0,81.6
92.6,621438,680885,R,R,0.3,0.61,-0.05,3.21,67.5,7.3,2,2,1,0,0,3,-35.0,66.8
94.3,669477,571927,R,L,1.07,0.87,-0.29,2.28,67.8,6.1,4,0,0,2,1,6,-25.0,96.9
86.7,673237,669212,R,R,0.33,0.02,0.36,3.03,73.2,7.1,3,0,2,2,3,0,33.0,72.8
89.8,641487,687765,L,R,0.42,0.52,0.17,2.98,70.6,6.9,2,0,0,2,2,0,4.0,97.7
95.3,607680,660853,R,R,-1.25,0.94,-0.07,2.55,74.7,7.6,5,1,1,0,2,3,82.0,85.3
83.8,502671,607536,R,L,0.91,0.37,0.25,2.22,76.0,8.1,5,1,1,1,1,0,30.0,109.3
85.3,669004,687792,L,L,0.12,0.17,-0.31,1.49,75.6,8.4,7,1,2,1,1,0,-18.0,77.0
89.5,683011,621107,R,R,0.37,0.53,0.37,2.52,73.4,6.9,6,0,3,2,1,8,28.0,97.7
97.0,657656,621242,R,R,-1.14,1.15,-0.77,2.29,73.6,7.0,4,1,0,0,7,8,-4.0,91.9
92.3,663527,642100,R,L,0.62,1.16,-0.33,2.33,73.9,7.6,4,2,1,0,0,6,2.0,105.8
93.6,680977,694738,L,R,-1.42,0.06,0.32,2.17,72.3,6.1,6,1,0,1,3,3,-19.0,95.6
93.0,669242,622608,L,R,-0.29,0.8,0.67,3.0,66.1,5.5,3,1,0,0,0,1,8.0,79.5
99.0,621043,622554,R,R,-1.19,1.05,-0.14,2.14,76.0,6.4,8,0,2,0,0,7,26.0,93.7
93.6,666134,571927,L,L,1.06,0.92,0.49,3.15,58.2,4.9,3,1,2,1,5,6,23.0,74.1
82.0,695336,607536,R,L,-0.13,-0.54,-0.12,1.91,77.6,8.0,8,2,3,2,2,0,-19.0,83.2
89.8,672515,527048,R,L,1.41,0.77,0.09,2.62,73.2,6.7,5,0,3,2,0,1,40.0,92.1
85.2,624641,657006,R,L,1.32,0.65,1.22,1.64,70.9,9.4,14,2,1,2,2,6,-23.0,72.1
97.0,671277,672582,L,L,1.63,0.21,0.41,1.38,68.2,7.7,14,2,2,2,0,0,-27.0,89.0
85.5,607208,669022,R,L,1.08,0.58,-0.74,1.72,70.6,8.6,7,0,0,1,0,0,27.0,80.0
90.7,672640,641927,R,R,-0.78,1.34,-0.5,2.87,69.0,5.8,1,2,2,0,1,0,47.0,66.0
91.6,670623,605400,R,R,-0.83,1.27,-0.44,2.23,68.9,7.5,4,0,2,2,0,6,18.0,96.4
97.5,687093,671737,R,R,-0.63,1.56,-0.44,2.82,66.0,6.5,4,1,3,1,0,0,48.0,70.5
88.6,656448,621383,R,L,-0.33,0.58,0.06,2.79,76.8,7.7,5,2,0,0,9,1,48.0,70.4
94.0,607043,680885,L,R,-0.06,1.02,0.37,2.72,73.0,6.7,6,0,1,1,0,3,29.0,89.4
96.7,693304,676879,R,L,0.37,1.03,-0.98,2.79,64.6,6.0,11,0,0,1,2,1,-47.0,64.6
85.0,681624,663372,R,R,0.61,0.07,0.48,1.93,73.0,8.5,9,0,2,2,0,1,41.0,85.0
89.6,668832,669302,L,R,0.14,-0.11,-0.14,2.94,71.3,7.6,2,0,3,2,0,6,-1.0,89.9
101.1,665742,683003,L,R,-1.05,1.45,-0.53,2.99,74.3,6.9,1,1,2,2,0,0,43.0,82.9
86.7,519317,663559,R,L,-0.24,0.81,0.45,2.14,76.7,9.3,9,0,1,1,3,3,1.0,110.9
92.0,502054,571882,R,R,0.23,0.87,0.82,2.72,72.7,6.8,6,1,1,1,4,4,42.0,90.3
88.4,641857,502043,L,R,0.27,0.21,-0.62,1.79,71.9,7.3,7,1,3,2,0,2,17.0,94.1
97.6,608324,669302,R,R,-0.38,1.5,0.38,2.95,75.8,6.8,3,2,0,0,0,0,28.0,105.1
96.5,678009,681402,L,R,-1.11,1.45,0.14,2.27,72.7,7.0,5,2,0,0,4,9,45.0,89.8
95.4,687093,686752,R,R,-0.69,1.65,-1.26,3.3,71.4,7.6,11,1,0,0,0,0,82.0,88.5
94.6,666139,672456,L,R,-0.49,1.26,0.4,3.79,45.1,4.6,12,0,2,2,0,2,28.0,71.2
94.6,663993,650671,L,L,0.32,1.39,1.03,3.82,35.1,4.4,12,1,2,2,5,8,13.0,83.1
83.1,686681,608331,L,L,-1.4,-0.64,-0.01,1.88,68.6,7.3,8,1,0,2,0,2,7.0,99.8
87.6,621020,689147,R,R,1.2,0.15,0.17,2.38,73.5,7.8,5,0,0,0,5,8,65.0,87.0
86.9,592669,686747,R,L,1.37,0.29,-0.03,2.89,82.6,7.2,2,0,1,1,3,0,51.0,96.5
91.0,686217,676755,L,R,-0.75,1.54,-1.06,2.73,55.4,6.3,11,0,1,1,4,2,40.0,62.9
78.6,571657,656353,R,L,0.48,0.62,1.12,2.66,62.4,7.0,12,0,0,1,0,8,37.0,91.5
82.2,665019,624522,L,R,1.45,-1.08,-0.17,2.07,74.6,7.7,8,1,1,2,8,4,-8.0,83.7
87.3,669720,592866,R,R,-0.38,0.69,0.0,2.31,68.2,6.6,5,0,1,0,0,6,57.0,78.4
86.9,593428,593958,R,L,1.42,0.48,0.71,1.78,70.2,7.5,9,2,2,2,0,0,-24.0,87.4
84.9,665742,543056,L,L,-0.31,0.26,-0.45,2.58,75.4,7.4,4,0,3,2,3,8,7.0,104.5
74.9,664023,592836,L,R,0.56,-0.97,0.49,2.32,75.4,7.8,6,0,0,0,6,2,46.0,102.1
85.2,656537,680573,R,R,0.5,0.66,0.35,1.48,66.7,7.6,9,1,1,0,3,0,27.0,66.5
96.7,683737,668881,L,R,-0.91,1.36,0.66,2.52,73.0,7.3,6,0,1,0,0,0,36.0,107.9
94.1,676475,694738,L,R,-1.49,0.31,-0.11,2.3,62.5,7.3,5,2,2,2,3,3,-9.0,94.2
91.2,687529,679885,L,R,-1.0,0.23,-1.49,2.33,60.6,7.7,13,1,0,2,1,5,39.0,59.5
97.9,680977,806185,L,R,-1.05,1.35,-0.24,3.22,61.8,5.5,2,1,1,2,1,0,26.0,91.9
89.0,669720,663878,R,R,0.51,-0.08,0.61,1.24,67.4,7.5,14,0,1,2,9,5,-78.0,66.7
90.5,607043,657649,L,L,-0.23,0.59,-0.88,2.11,51.5,6.6,13,2,2,2,0,0,36.0,74.1
86.4,672569,623167,L,R,0.58,0.69,0.19,2.32,66.0,6.3,5,1,2,1,0,0,52.0,49.4
94.7,573262,694297,L,R,-0.73,1.33,-0.23,3.16,76.7,7.4,2,2,1,1,1,0,37.0,104.4
83.0,624428,641729,L,R,0.67,-0.08,0.45,2.19,69.4,7.0,6,2,3,1,1,1,-12.0,72.4
44.1,596103,571657,R,R,-0.4,1.33,1.1,3.01,74.0,7.1,12,1,3,1,9,0,-72.0,40.9
87.0,666969,672282,R,L,-0.26,0.0,-0.28,2.36,69.5,6.7,4,0,3,2,4,1,53.0,71.7
92.1,666134,681911,L,L,0.43,1.27,0.4,2.87,63.9,5.7,6,1,2,0,1,0,45.0,67.6
97.5,655316,621242,R,R,-1.15,1.0,-0.33,3.74,46.8,4.7,11,0,1,2,0,5,32.0,78.3
96.6,693307,655889,R,R,-1.24,0.79,0.26,1.69,72.4,7.8,8,2,2,1,5,1,5.0,98.9
81.1,641584,543294,L,R,-1.36,0.59,-0.95,2.24,71.5,7.0,13,2,1,0,0,0,33.0,84.0
93.6,663609,686790,R,R,-0.97,0.45,-0.57,3.48,66.7,6.5,1,0,1,2,6,0,-54.0,70.3
94.2,686217,682847,L,R,-0.9,1.05,-0.39,3.01,65.1,6.7,1,1,0,1,1,0,50.0,81.3
89.4,676572,543135,R,R,-1.15,-0.04,-0.17,2.47,75.4,6.9,5,1,1,1,0,0,-47.0,71.1
95.6,663993,650671,L,L,0.16,1.52,-0.53,3.11,70.7,6.8,1,1,2,2,5,8,40.0,80.7
94.9,647304,681293,L,R,-1.07,1.07,0.19,2.25,75.8,6.6,5,0,0,0,0,5,17.0,74.8
82.4,681351,571760,R,L,-0.04,0.2,0.13,2.21,65.2,6.9,5,0,2,2,0,1,11.0,86.8
91.6,664034,592791,R,R,-0.8,0.97,0.35,1.76,72.7,7.8,9,2,3,2,0,0,-10.0,98.2
93.4,650489,700249,R,L,0.71,1.41,-0.66,2.71,76.2,6.9,4,0,1,2,0,2,36.0,79.1
89.7,660271,656302,L,R,0.37,0.21,0.12,2.67,81.6,8.1,5,2,0,0,2,2,21.0,116.8
97.0,671739,672582,L,L,0.91,0.74,-0.07,3.8,48.0,6.1,11,2,1,1,2,4,4.0,86.8
96.6,686765,592332,L,R,-0.97,1.38,-0.43,2.99,61.1,6.2,1,2,0,1,1,4,42.0,88.5
95.1,682668,668964,R,R,-0.53,1.59,0.24,2.88,70.2,6.8,2,0,3,2,0,0,55.0,75.8
92.2,682634,607259,R,R,-1.01,1.02,0.56,3.16,73.7,7.4,3,2,3,2,1,0,0.0,106.6
92.6,656775,592454,L,R,-0.51,1.18,0.08,3.23,66.3,6.3,2,1,1,2,0,9,11.0,75.4
90.5,663527,674003,R,L,0.57,1.5,0.46,2.41,71.5,6.8,6,1,2,2,0,3,15.0,103.7
93.2,680757,641941,L,R,-0.19,1.51,-0.01,2.05,66.2,6.4,5,2,0,0,2,2,10.0,100.6
81.8,677951,680730,R,L,-0.01,-0.78,0.35,1.61,79.5,7.7,9,0,0,2,0,0,-17.0,86.1
96.1,666397,665795,L,R,-1.34,0.81,-0.56,2.18,75.9,7.7,4,1,2,0,3,3,6.0,76.9
95.7,514888,676282,R,L,0.57,1.35,-0.32,2.18,70.6,7.3,4,0,0,2,0,0,51.0,67.0
82.8,668939,641927,L,R,-1.23,0.61,-1.3,3.03,57.9,6.4,11,0,0,2,0,2,36.0,66.0
84.7,680869,666619,R,R,0.57,0.28,-0.86,2.7,75.1,6.8,11,0,1,1,0,2,13.0,70.6
91.8,668885,656353,R,L,1.16,0.98,0.92,2.78,69.3,6.8,12,1,1,1,0,6,62.0,68.6
85.0,606115,679525,R,R,0.34,-0.2,-0.09,2.36,74.2,8.1,5,0,0,0,2,4,-8.0,99.6
92.7,607680,642520,R,R,-0.29,1.47,-0.19,3.32,67.0,7.1,2,1,0,0,8,3,81.0,77.1
87.5,672515,527048,R,L,-0.06,1.15,0.2,1.99,74.3,7.2,8,0,2,2,0,1,53.0,81.6
90.9,606466,663362,L,R,-0.65,1.04,-0.14,3.63,63.2,6.0,2,0,1,2,7,2,-4.0,97.2
94.1,592518,593958,R,L,0.71,0.98,-0.78,2.67,77.1,7.4,4,2,1,0,0,0,2.0,101.6
86.0,624585,656731,R,R,0.32,0.03,0.62,1.9,70.7,8.2,9,0,0,0,2,0,7.0,85.3
97.3,518792,682243,L,R,-0.64,1.79,0.8,3.59,66.5,6.9,3,2,0,2,0,1,34.0,71.5
89.7,694388,670766,L,R,-0.69,1.27,-0.68,2.73,72.1,8.4,4,2,1,0,1,8,4.0,93.8
80.6,669221,663903,R,R,0.88,0.31,0.36,2.39,78.5,8.1,6,2,0,2,0,0,23.0,106.6
95.3,672820,676684,R,R,-1.16,0.73,-0.12,2.85,72.1,7.3,2,2,0,1,1,2,-57.0,57.3
99.2,691026,680767,R,R,-0.63,1.07,-0.36,2.59,56.0,6.1,4,1,0,0,2,3,32.0,84.7
88.2,656775,657612,L,L,0.86,-0.61,1.49,2.04,66.9,6.4,14,2,1,0,1,10,-20.0,83.4
92.7,663993,669372,L,R,-1.43,0.56,-0.7,3.26,67.7,6.8,1,0,0,0,0,0,5.0,78.8
88.8,621439,678368,R,R,-0.2,1.34,-0.49,3.9,62.2,6.2,11,2,2,2,0,4,35.0,84.4
96.6,680977,676254,L,R,-1.3,0.1,0.83,2.77,62.5,5.6,12,1,1,2,5,5,21.0,74.3
88.9,593871,657571,R,L,-0.08,0.27,0.14,2.31,71.3,6.8,5,0,1,2,5,1,-10.0,99.1
78.3,571448,694738,R,R,1.52,-0.31,-0.39,1.99,72.5,8.2,7,2,0,0,4,3,16.0,107.3
96.1,623993,641154,L,R,-0.51,1.25,0.41,3.2,73.2,6.7,3,2,0,0,0,0,38.0,98.1
97.7,668939,660896,L,R,-0.91,1.32,0.11,2.18,71.3,6.5,5,0,0,1,3,2,63.0,74.0
93.3,664728,450203,L,R,-1.06,0.75,-0.78,2.8,65.5,6.4,4,2,1,1,3,0,46.0,81.9
95.0,656941,669022,L,L,0.52,1.23,0.58,2.51,75.0,7.3,6,1,2,0,0,0,76.0,82.5
90.1,663656,676282,L,L,0.4,1.46,-0.32,2.54,68.0,7.1,4,0,0,1,1,0,-8.0,93.4
94.8,700242,681402,L,R,-1.32,1.03,-1.02,2.66,72.1,7.2,13,0,1,1,4,9,-22.0,72.5
96.2,500743,650633,R,R,-0.76,1.43,-1.08,3.65,55.4,5.2,11,0,0,2,1,4,69.0,56.8
85.7,668715,624522,R,R,1.26,0.4,0.21,2.2,74.0,7.8,5,2,1,2,0,0,24.0,88.2
82.9,605170,658648,L,R,-0.1,0.32,0.36,1.3,71.6,7.7,14,2,3,2,5,0,-20.0,97.9
86.1,669394,701581,R,R,0.14,0.23,0.29,2.06,70.7,8.2,9,1,1,1,2,0,3.0,94.6
96.0,682985,664076,L,L,1.21,1.03,0.29,2.38,76.2,6.6,6,1,1,0,2,3,-7.0,103.0
92.4,593871,664285,R,L,1.29,0.24,0.74,2.16,59.5,7.2,6,1,2,2,2,1,-14.0,91.1
95.4,668804,607074,R,L,0.76,1.41,0.43,3.71,72.4,5.8,12,1,2,0,0,0,49.0,85.3
90.8,686555,500779,R,L,1.08,0.75,0.58,2.34,74.7,6.9,6,2,3,2,0,0,-12.0,103.7
83.6,681393,676969,R,R,0.57,-0.97,-0.68,2.77,66.6,6.8,4,2,0,2,3,0,8.0,76.2
93.6,666139,672456,L,R,-0.44,1.32,-0.42,2.58,77.6,7.5,4,0,2,1,0,2,32.0,77.2
85.7,595909,523260,L,R,0.4,-0.61,-0.23,1.94,68.6,7.2,8,1,0,0,3,10,2.0,92.7
88.0,502671,663372,R,R,0.71,0.27,-0.7,3.09,65.5,6.1,1,1,1,0,2,0,18.0,72.8
94.2,570482,656731,R,R,-1.24,0.69,-0.42,2.09,76.0,7.1,7,2,1,0,3,0,23.0,78.1
84.4,657557,641729,R,R,0.34,0.16,-0.46,1.97,61.6,7.5,7,2,0,2,1,1,5.0,95.3
97.6,677800,682254,L,L,0.58,1.54,0.74,2.07,74.1,6.8,9,1,0,0,3,1,3.0,75.4
83.1,671213,687922,L,L,-0.58,0.11,-0.73,1.98,67.1,8.3,7,2,2,2,0,3,36.0,87.0
87.1,694192,663559,R,L,-0.29,0.71,-1.62,2.34,79.2,7.5,13,2,1,1,4,2,-25.0,91.9
83.5,677594,579328,R,L,1.24,0.88,1.04,3.32,65.1,6.9,12,0,0,1,0,1,4.0,73.8
95.6,457705,641656,R,R,-1.18,1.1,-0.05,2.58,71.5,7.4,5,1,2,0,2,2,8.0,89.3
94.6,683002,573204,L,L,0.43,1.55,-0.47,2.28,72.0,7.3,7,2,0,1,2,0,-14.0,102.8
92.5,641355,592836,L,R,-0.9,1.26,-0.43,2.29,71.1,7.5,7,2,2,1,5,1,50.0,82.5
97.1,624424,700270,L,R,-0.93,1.29,0.14,2.08,71.3,7.0,5,0,1,2,10,0,52.0,80.7
92.8,686780,686790,R,R,-1.52,0.35,-1.04,2.5,69.9,7.4,11,2,1,1,6,1,-35.0,97.1
85.7,669004,572955,L,R,1.06,-0.43,-0.18,1.97,75.9,6.6,8,1,0,0,1,1,20.0,98.1
84.4,677008,677976,L,R,-0.55,-0.32,-0.13,2.38,76.5,7.4,8,2,2,0,5,2,35.0,105.4
82.2,695578,621381,L,L,-0.7,0.23,-0.28,1.29,67.0,8.3,13,1,0,1,7,0,-34.0,61.7
95.7,686681,450203,L,R,-1.13,0.89,0.13,3.13,69.0,6.6,2,0,1,2,0,0,31.0,99.7
87.6,656555,676130,R,R,0.32,-0.15,0.84,1.42,41.0,7.1,14,1,2,2,6,2,-14.0,46.8
83.6,664770,675540,L,R,0.65,0.01,1.01,1.66,72.9,7.3,14,1,2,1,0,2,29.0,95.9
94.4,640902,656240,R,R,-0.21,1.16,0.22,3.38,74.2,6.8,2,1,1,1,6,5,61.0,86.5
90.8,664761,657006,R,L,0.19,1.15,-0.64,2.69,75.3,7.3,4,2,1,0,1,0,38.0,66.8
97.2,679529,656876,R,R,-1.26,1.08,-0.4,2.18,73.5,7.8,4,0,0,0,5,1,-8.0,84.2
90.8,650333,518876,L,R,-0.27,0.83,-0.85,2.74,61.5,5.3,11,0,1,2,4,2,-13.0,91.6
90.2,677594,664285,R,L,1.13,0.21,0.48,2.36,79.0,8.2,6,1,1,2,0,0,-19.0,97.6
96.4,671732,543135,L,R,-1.31,1.03,-0.04,3.63,73.9,6.1,11,0,2,2,0,1,12.0,80.3
90.1,664770,670766,L,R,-0.74,1.37,-0.58,3.55,59.3,5.2,11,2,3,2,1,5,44.0,83.4
94.4,805779,677958,R,R,-1.44,0.83,-0.44,2.92,67.3,6.5,1,0,0,0,2,0,11.0,98.9
87.0,687462,670124,L,R,-1.34,0.69,-0.79,2.52,63.6,7.5,4,1,0,0,1,6,0.0,98.5
93.3,666160,681402,L,R,-1.14,1.37,-0.99,3.72,67.3,7.3,11,1,1,0,0,0,44.0,72.5
93.7,676059,547001,R,R,-0.25,1.46,0.55,3.25,65.2,6.7,3,1,0,2,8,3,14.0,92.9
88.4,682657,458677,R,L,-0.23,-0.08,-0.02,1.1,71.3,8.1,13,2,1,2,4,1,-23.0,79.1
95.5,672275,688297,L,R,-1.38,0.22,-0.52,2.48,70.7,7.7,4,1,0,1,4,2,-56.0,69.9
84.9,676391,670174,R,R,0.86,0.03,-0.03,4.02,62.3,6.4,11,1,1,1,4,1,65.0,74.2
82.9,650333,694297,L,R,1.07,-0.94,0.28,0.66,63.6,6.4,14,0,1,2,0,0,-32.0,62.1
91.2,687529,700241,L,R,-1.15,0.13,-0.17,1.89,71.3,7.1,8,0,0,0,0,6,2.0,100.0
100.5,682829,661403,L,R,0.25,1.22,0.33,3.32,74.9,7.0,3,0,0,0,2,5,7.0,96.3
83.9,672279,596295,L,L,-0.33,0.3,0.0,2.62,66.7,6.4,5,0,2,2,1,0,25.0,66.4
